sample_id,scene,subject,round,step_id,data_split,trap_injected,proposed_move,proposed_dist,proposed_ang,P,O_original,O,F,B_original,B,L_original,L,min_frontal_dist,min_frontal_dist_recomputed,risk_score,risk_entropy,risk_level_entropy,weight_version,threshold_version,collision_count,collision_event,stuck
classroom_B_R33_S092,classroom,B,33,92,calibration,False,turn,0.0,90.0,0.0082,0.0,0.0,0.0082,0.0,0.8421,0.0,0.0,1.36,0.76,0.0016,0.18771833615484207,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S093,classroom,B,33,93,calibration,False,turn,0.0,60.0,0.0039,0.0,0.0,0.0039,0.0,0.4737,0.0,0.0,1.51,1.14,0.0008,0.10531124862998968,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S094,classroom,B,33,94,calibration,False,turn,0.0,15.0,0.0064,0.0,0.0,0.0064,0.0,0.0526,0.0,0.0,1.41,1.41,0.0013,0.014075777418616707,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S095,classroom,B,33,95,calibration,False,walk,2.0,0.0,0.0,0.2861,0.0,0.0,0.0,0.0,0.0,0.0,6.99,6.99,0.1001,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S096,classroom,B,33,96,calibration,False,walk,2.0,0.0,0.0,0.2813,0.0,0.0,0.0,0.1053,0.0,0.0,7.11,7.11,0.0985,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S097,classroom,B,33,97,calibration,False,walk,2.0,0.0,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,5.45,5.45,0.1284,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S098,classroom,B,33,98,calibration,False,walk,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0526,0.0,0.0,5.0,5.0,0.14,0.011520966892081732,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R33_S099,classroom,B,33,99,calibration,False,turn,0.0,-15.0,0.0004,0.0,0.0,0.0004,0.0,0.1579,0.0,0.0,1.97,3.49,0.0001,0.03474447931303591,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S000,classroom,B,34,0,validation,False,turn,0.0,-90.0,0.0052,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,1.45,1.48,0.001,0.0020757835528096673,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S001,classroom,B,34,1,validation,False,turn,0.0,-90.0,0.0078,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,1.37,1.45,0.0016,0.003113675329214501,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S002,classroom,B,34,2,validation,False,turn,0.0,-60.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,1.6,1.3,0.0005,0.0009979728619277247,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S003,classroom,B,34,3,validation,False,walk,2.0,0.0,0.0008,0.823,0.0,0.0008,0.0,0.0,0.0,0.0,2.43,2.43,0.2882,0.0003193513158168719,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S004,classroom,B,34,4,validation,False,turn,0.0,-30.0,0.1301,0.0,0.0,0.1301,0.1538,0.5789,0.4,0.5,0.78,0.67,0.1199,0.3696213856872964,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
classroom_B_R34_S005,classroom,B,34,5,validation,False,walk,2.0,0.0,0.0,0.4237,0.0,0.0,0.2308,0.3158,0.5,0.5,4.72,4.72,0.2791,0.26006014051328674,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S006,classroom,B,34,6,validation,False,turn,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.0556,2.71,2.76,0.0,0.07887566771035034,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S007,classroom,B,34,7,validation,False,walk,2.0,0.0,0.0,0.4124,0.0,0.0,0.0,0.0,0.0,0.0,4.85,4.85,0.1443,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S008,classroom,B,34,8,validation,False,walk,1.85,0.0,0.0001,0.6491,0.0,0.0001,0.0,0.0,0.0,0.0,2.85,2.85,0.2272,3.991891447710899e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S009,classroom,B,34,9,validation,False,turn,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.3684,0.0,0.0,3.6,0.85,0.0,0.08069057420233669,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S010,classroom,B,34,10,validation,False,walk,1.89,0.0,0.0,0.5478,0.0,0.0,0.0,0.1053,0.0,0.0,3.45,3.45,0.1917,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S011,classroom,B,34,11,validation,False,turn,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,1.75,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S012,classroom,B,34,12,validation,False,walk,2.0,0.0,0.0,0.2257,0.0,0.0,0.0,0.0,0.0,0.0,8.86,8.86,0.079,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S013,classroom,B,34,13,validation,False,walk,2.0,0.0,0.0,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,6.89,6.89,0.1016,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S014,classroom,B,34,14,validation,False,walk,1.21,0.0,0.0,0.2602,0.0,0.0,0.0,0.0,0.0,0.0,4.65,4.65,0.0911,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S015,classroom,B,34,15,validation,False,turn,0.0,-90.0,0.0293,0.0,0.0,0.0293,0.5714,0.0,0.0,0.0,1.1,3.21,0.2059,0.011696241941792933,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S016,classroom,B,34,16,validation,False,turn,0.0,-90.0,0.0001,0.0,0.0,0.0001,0.0,0.4737,0.0,0.0,2.33,1.01,0.0,0.10379432987985954,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S017,classroom,B,34,17,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S018,classroom,B,34,18,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S019,classroom,B,34,19,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S020,classroom,B,34,20,validation,False,walk,2.0,0.0,0.0,0.2484,0.0,0.0,0.0,0.0,0.0,0.0,8.05,8.05,0.087,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S021,classroom,B,34,21,validation,False,turn,0.0,15.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,2.1,5.91,0.0,7.983782895421797e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S022,classroom,B,34,22,validation,False,walk,1.97,0.0,0.0,0.3493,0.0,0.0,0.0,0.0,0.0,0.0,5.64,5.64,0.1223,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S023,classroom,B,34,23,validation,False,turn,0.0,-20.0,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.92,3.72,0.0001,0.00019959457238554493,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S024,classroom,B,34,24,validation,False,walk,2.0,0.0,0.0,0.5764,0.0,0.0,0.0,0.0,0.0,0.0,3.47,3.47,0.2017,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S025,classroom,B,34,25,validation,True,turn,0.0,-80.0,0.0474,0.0,0.0,0.0474,0.4444,0.0,0.0,0.0,1.0,1.56,0.165,0.018921565462149657,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S026,classroom,B,34,26,validation,False,walk,1.2,0.0,0.3775,1.0,1.0,1.0,0.6154,0.4737,0.1,0.0,1.1,1.1,0.6509,0.5029435557364723,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,6,1,0
classroom_B_R34_S027,classroom,B,34,27,validation,False,turn,0.0,30.0,0.8249,0.0,0.0,0.8249,0.6154,0.8947,0.5,0.5,0.09,0.09,0.4304,0.7161476107845046,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
classroom_B_R34_S028,classroom,B,34,28,validation,False,walk,1.35,0.0,0.9885,1.0,1.0,1.0,0.8462,0.7368,0.6,0.5,0.11,0.11,0.9038,0.751460826378795,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,4,1,0
classroom_B_R34_S029,classroom,B,34,29,validation,False,turn,0.0,20.0,0.8249,0.0,0.0,0.8249,0.7692,0.8947,0.5,0.5,0.09,0.09,0.4842,0.7161476107845046,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,2,1,0
classroom_B_R34_S030,classroom,B,34,30,validation,False,walk,1.36,0.0,0.9879,1.0,1.0,1.0,0.8462,0.7368,0.6,0.5,0.12,0.12,0.9037,0.751460826378795,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,3,1,0
classroom_B_R34_S031,classroom,B,34,31,validation,False,turn,0.0,22.0,0.832,0.0,0.0,0.832,0.8333,0.9474,0.5,0.5,0.08,0.08,0.5081,0.7305247235833434,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,2,1,0
classroom_B_R34_S032,classroom,B,34,32,validation,False,walk,1.37,0.0,0.9873,1.0,1.0,1.0,0.7692,0.6842,0.5,0.5,0.13,0.13,0.8667,0.7399398594867133,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,4,1,0
classroom_B_R34_S033,classroom,B,34,33,validation,False,turn,0.0,21.0,0.8249,0.0,0.0,0.8249,0.6667,0.8421,0.5,0.5,0.09,0.09,0.4483,0.7046266438924229,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,2,1,0
classroom_B_R34_S034,classroom,B,34,34,validation,False,walk,1.39,0.0,0.9859,1.0,1.0,1.0,0.8462,0.7368,0.6,0.5,0.15,0.15,0.9033,0.751460826378795,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,4,1,0
classroom_B_R34_S035,classroom,B,34,35,validation,False,turn,0.0,21.0,0.8249,0.0,0.0,0.8249,0.75,0.8947,0.5,0.5,0.09,0.09,0.4775,0.7161476107845046,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,2,1,0
classroom_B_R34_S036,classroom,B,34,36,validation,False,walk,1.38,0.0,0.9866,1.0,1.0,1.0,0.8462,0.7368,0.6,0.5,0.14,0.14,0.9035,0.751460826378795,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,8,1,0
classroom_B_R34_S037,classroom,B,34,37,validation,False,turn,0.0,22.0,0.8176,0.0,0.0,0.8176,0.6667,0.8421,0.5,0.5,0.1,0.1,0.4468,0.7017125631355939,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
classroom_B_R34_S038,classroom,B,34,38,validation,False,walk,1.36,0.0,0.9885,1.0,1.0,1.0,0.8462,0.7368,0.6,0.5,0.11,0.11,0.9038,0.751460826378795,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,5,1,0
classroom_B_R34_S039,classroom,B,34,39,validation,False,turn,0.0,21.0,0.8176,0.0,0.0,0.8176,0.6667,0.8421,0.5,0.5,0.1,0.1,0.4468,0.7017125631355939,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,3,1,0
classroom_B_R34_S040,classroom,B,34,40,validation,False,walk,1.36,0.0,0.9885,1.0,1.0,1.0,0.8462,0.7368,0.6,0.5,0.11,0.11,0.9038,0.751460826378795,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,5,1,1
classroom_B_R34_S041,classroom,B,34,41,validation,False,turn,0.0,18.5,0.8249,0.0,0.0,0.8249,0.75,0.8421,0.5,0.5,0.09,0.09,0.4775,0.7046266438924229,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S042,classroom,B,34,42,validation,False,turn,0.0,-18.6,0.0339,0.0,0.0,0.0339,0.1667,0.4211,0.0,0.0,1.07,1.75,0.0651,0.10576595608104064,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S043,classroom,B,34,43,validation,False,walk,2.0,0.0,0.0,0.4255,0.0,0.0,0.1538,0.4211,0.0,0.0,4.7,4.7,0.2028,0.0922334440733007,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S044,classroom,B,34,44,validation,False,turn,0.0,-46.8,0.0,0.0,0.0,0.0,0.0,0.1579,0.0,0.0,2.44,4.99,0.0,0.03458480365512748,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S045,classroom,B,34,45,validation,False,turn,0.0,-13.5,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,2.11,2.39,0.0,7.983782895421797e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S046,classroom,B,34,46,validation,False,walk,1.13,0.0,0.0,0.3531,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.1236,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S047,classroom,B,34,47,validation,False,turn,0.0,-29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.37,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S048,classroom,B,34,48,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S049,classroom,B,34,49,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S050,classroom,B,34,50,validation,True,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S051,classroom,B,34,51,validation,False,walk,6.0,0.0,0.0,0.6826,0.0,0.0,0.0,0.0,0.0,0.0,8.79,8.79,0.2389,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S052,classroom,B,34,52,validation,False,walk,2.0,0.0,0.0,0.5051,0.0,0.0,0.0,0.0,0.0,0.0,3.96,3.96,0.1768,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S053,classroom,B,34,53,validation,False,turn,0.0,75.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,2.15,1.65,0.0,7.983782895421797e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S054,classroom,B,34,54,validation,False,turn,0.0,12.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,1.87,2.88,0.0001,0.00023951348686265388,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S055,classroom,B,34,55,validation,False,walk,1.6,0.0,0.0,0.3433,0.0,0.0,0.0,0.0,0.0,0.0,4.66,4.66,0.1202,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S056,classroom,B,34,56,validation,False,walk,2.0,0.0,0.0,0.5698,0.0,0.0,0.2308,0.3158,0.5,0.1111,3.51,3.51,0.3302,0.11158548378796862,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S057,classroom,B,34,57,validation,False,turn,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,1.59,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S058,classroom,B,34,58,validation,False,walk,2.0,0.0,0.0,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,9.96,9.96,0.0703,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S059,classroom,B,34,59,validation,False,walk,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.07,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S060,classroom,B,34,60,validation,False,walk,2.0,0.0,0.0,0.2611,0.0,0.0,0.0,0.0,0.0,0.0,7.66,7.66,0.0914,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S061,classroom,B,34,61,validation,False,walk,2.0,0.0,0.0,0.3145,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,0.1101,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S062,classroom,B,34,62,validation,False,turn,0.0,10.0,0.0011,0.0,0.0,0.0011,0.0,0.1579,0.0,0.0,1.77,4.39,0.0002,0.035023911714375675,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S063,classroom,B,34,63,validation,False,walk,2.0,0.0,0.0,0.3425,0.0,0.0,0.0,0.1053,0.0,0.0,5.84,5.84,0.1199,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S064,classroom,B,34,64,validation,False,walk,2.0,0.0,0.0,0.3766,0.0,0.0,0.0,0.0,0.0,0.0,5.31,5.31,0.1318,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S065,classroom,B,34,65,validation,False,walk,2.0,0.0,0.0,0.627,0.0,0.0,0.0,0.0,0.0,0.0,3.19,3.19,0.2194,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S066,classroom,B,34,66,validation,False,turn,0.0,-60.0,0.0691,0.0,0.0,0.0691,0.2308,0.5789,0.125,0.0,0.92,1.05,0.1071,0.1543803146532282,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S067,classroom,B,34,67,validation,False,turn,0.0,-20.0,0.063,0.0,0.0,0.063,0.3846,0.5789,0.2,0.0,0.94,1.08,0.1672,0.15194526087012455,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S068,classroom,B,34,68,validation,False,walk,0.99,0.0,0.01,0.5156,0.0,0.01,0.3846,0.5789,0.0,0.0,1.92,1.92,0.3171,0.1307882361972568,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S069,classroom,B,34,69,validation,False,turn,0.0,-20.0,0.0832,0.0,0.0,0.0832,0.1538,0.4737,0.0,0.4444,0.88,1.07,0.0705,0.30663045372119174,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S070,classroom,B,34,70,validation,False,turn,0.0,-35.0,0.0115,0.0,0.0,0.0115,0.0,0.3158,0.0,0.5,1.29,1.9,0.0023,0.26465081567815424,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S071,classroom,B,34,71,validation,False,walk,2.0,0.0,0.0,0.5495,0.0,0.0,0.0,0.0,0.0,0.2222,3.64,3.64,0.1923,0.08483175295542732,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S072,classroom,B,34,72,validation,False,turn,0.0,-50.0,0.0043,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,1.49,1.78,0.0009,0.0017165133225156863,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S073,classroom,B,34,73,validation,False,walk,2.0,0.0,0.0,0.2387,0.0,0.0,0.0,0.0,0.0,0.0,8.38,8.38,0.0835,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S074,classroom,B,34,74,validation,False,walk,2.0,0.0,0.0,0.3003,0.0,0.0,0.0,0.0,0.0,0.0,6.66,6.66,0.1051,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S075,classroom,B,34,75,validation,True,walk,2.0,0.0,0.0,0.4808,0.0,0.0,0.0,0.0,0.0,0.0,4.16,4.16,0.1683,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S076,classroom,B,34,76,validation,False,walk,3.0,0.0,0.0025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,0.3505,0.39918914477108985,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,3,1,0
classroom_B_R34_S077,classroom,B,34,77,validation,False,turn,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.45,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S078,classroom,B,34,78,validation,False,turn,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.31,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S079,classroom,B,34,79,validation,False,walk,2.0,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,6.31,6.31,0.1109,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S080,classroom,B,34,80,validation,False,turn,0.0,15.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,1.9,4.37,0.0001,0.00023951348686265388,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S081,classroom,B,34,81,validation,False,walk,1.72,0.0,0.0,0.4377,0.0,0.0,0.0,0.0,0.0,0.0,3.93,3.93,0.1532,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S082,classroom,B,34,82,validation,False,turn,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,2.45,2.16,0.0,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S083,classroom,B,34,83,validation,False,walk,2.0,0.0,0.0,0.4494,0.0,0.0,0.0,0.0,0.0,0.0,4.45,4.45,0.1573,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S084,classroom,B,34,84,validation,False,walk,1.52,0.0,0.0002,0.5609,0.0,0.0002,0.0,0.0526,0.0,0.0,2.71,2.71,0.1963,0.01160080472103595,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S085,classroom,B,34,85,validation,False,turn,0.0,-70.0,0.0266,0.0,0.0,0.0266,0.0909,0.3684,0.0,0.0,1.12,1.35,0.0371,0.09130900545324767,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S086,classroom,B,34,86,validation,False,turn,0.0,-15.0,0.0759,0.0,0.0,0.0759,0.0769,0.3684,0.2,0.0,0.9,3.68,0.0621,0.1109890302904624,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S087,classroom,B,34,87,validation,False,walk,2.0,0.0,0.0,0.4444,0.0,0.0,0.0769,0.2105,0.0,0.0556,4.5,4.5,0.1825,0.06733279783938634,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S088,classroom,B,34,88,validation,False,turn,0.0,-60.0,0.0064,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,1.41,2.23,0.0013,0.002554810526534975,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
classroom_B_R34_S089,classroom,B,34,89,validation,False,walk,2.0,0.0,0.0,0.3407,0.0,0.0,0.0,0.0,0.0,0.0,5.87,5.87,0.1193,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
